frame,time,x,y,z,vy,groundY,signedDist,zoneType,phase,dGroundY,zoneFlip
160,0.6665,28.448,18.626,27.945,7.675,10.594,8.032,Fairway,airborne,-0.002,0
161,0.6707,28.385,18.658,27.921,7.629,10.593,8.065,Fairway,airborne,-0.001,0
162,0.6748,28.321,18.690,27.896,7.583,10.591,8.098,Fairway,airborne,-0.001,0
163,0.6790,28.257,18.721,27.871,7.537,10.590,8.131,Fairway,airborne,-0.001,0
164,0.6832,28.194,18.752,27.846,7.491,10.589,8.164,Fairway,airborne,-0.001,0
165,0.6873,28.130,18.784,27.821,7.445,10.587,8.197,Fairway,airborne,-0.001,0
166,0.6915,28.067,18.815,27.796,7.399,10.586,8.229,Fairway,airborne,-0.001,0
167,0.6957,28.003,18.845,27.771,7.353,10.584,8.261,Fairway,airborne,-0.001,0
168,0.6998,27.940,18.876,27.747,7.307,10.583,8.293,Fairway,airborne,-0.001,0
169,0.7040,27.877,18.906,27.722,7.261,10.581,8.325,Fairway,airborne,-0.001,0
170,0.7082,27.813,18.936,27.697,7.215,10.580,8.356,Fairway,airborne,-0.001,0
171,0.7123,27.750,18.966,27.672,7.170,10.579,8.388,Fairway,airborne,-0.001,0
172,0.7165,27.687,18.996,27.648,7.124,10.577,8.419,Fairway,airborne,-0.001,0
173,0.7207,27.624,19.026,27.623,7.079,10.576,8.450,Fairway,airborne,-0.001,0
174,0.7248,27.561,19.055,27.598,7.033,10.574,8.480,Fairway,airborne,-0.001,0
175,0.7290,27.497,19.084,27.573,6.988,10.573,8.511,Fairway,airborne,-0.001,0
176,0.7332,27.434,19.113,27.549,6.942,10.572,8.541,Fairway,airborne,-0.001,0
177,0.7373,27.371,19.142,27.524,6.897,10.570,8.572,Fairway,airborne,-0.001,0
178,0.7415,27.308,19.171,27.500,6.851,10.569,8.602,Fairway,airborne,-0.001,0
179,0.7457,27.245,19.199,27.475,6.806,10.567,8.632,Fairway,airborne,-0.001,0
180,0.7498,27.183,19.227,27.450,6.761,10.566,8.661,Fairway,airborne,-0.001,0
181,0.7540,27.120,19.255,27.426,6.715,10.564,8.691,Fairway,airborne,-0.001,0
182,0.7581,27.057,19.283,27.401,6.670,10.563,8.720,Fairway,airborne,-0.001,0
183,0.7623,26.994,19.311,27.377,6.625,10.561,8.750,Fairway,airborne,-0.001,0
184,0.7665,26.931,19.338,27.352,6.580,10.560,8.779,Fairway,airborne,-0.001,0
185,0.7706,26.869,19.366,27.328,6.535,10.558,8.807,Fairway,airborne,-0.001,0
186,0.7748,26.806,19.393,27.303,6.490,10.557,8.836,Fairway,airborne,-0.001,0
187,0.7790,26.743,19.420,27.279,6.445,10.555,8.864,Fairway,airborne,-0.001,0
