mode,source_hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
roll,9,CartPath,6.0,2700,18.988,-212.9301,13.6623,1.6769,-212.9301,13.6623,1.6769,OOB,0.0000,0,1.7593,1,2026-05-19T06:16:04.9053000+02:00
roll,9,CartPath,6.0,2700,18.990,-212.8288,13.6585,1.6769,-212.8288,13.6585,1.6769,OOB,0.0000,0,1.7596,2,2026-05-19T06:16:05.2201170+02:00
roll,9,CartPath,9.0,500,20.061,-209.2357,13.5075,1.6769,-209.2357,13.5075,1.6769,OOB,0.0000,0,1.6403,1,2026-05-19T06:16:05.5308860+02:00
roll,9,CartPath,9.0,500,20.063,-209.1338,13.5030,1.6769,-209.1338,13.5030,1.6769,OOB,0.0000,0,1.6406,2,2026-05-19T06:16:05.8581760+02:00
roll,9,CartPath,9.0,2700,20.048,-208.9168,13.4932,1.6769,-208.9168,13.4932,1.6769,OOB,0.0000,0,1.6479,1,2026-05-19T06:16:06.4225630+02:00
roll,9,CartPath,9.0,2700,20.049,-208.8149,13.4891,1.6769,-208.8149,13.4891,1.6769,OOB,0.0000,0,1.6482,2,2026-05-19T06:16:06.7458540+02:00
roll,9,CartPath,12.0,500,21.527,-206.0674,13.3692,1.6769,-206.0674,13.3692,1.6769,OOB,0.0000,0,1.5272,1,2026-05-19T06:16:07.0593950+02:00
roll,9,CartPath,12.0,500,21.528,-205.9651,13.3651,1.6769,-205.9651,13.3651,1.6769,OOB,0.0000,0,1.5274,2,2026-05-19T06:16:07.3749050+02:00
roll,9,CartPath,12.0,2700,21.482,-205.1809,13.3301,1.6769,-205.1809,13.3301,1.6769,OOB,0.0000,0,1.5588,1,2026-05-19T06:16:07.7091480+02:00
roll,9,CartPath,12.0,2700,21.484,-205.0781,13.3255,1.6769,-205.0781,13.3255,1.6769,OOB,0.0000,0,1.5591,2,2026-05-19T06:16:08.0365970+02:00
roll,9,CartPath,15.0,500,23.462,-203.3162,13.2489,1.6769,-203.3162,13.2489,1.6769,OOB,0.0000,0,1.4166,1,2026-05-19T06:16:08.3583200+02:00
roll,9,CartPath,15.0,500,23.464,-203.2131,13.2444,1.6769,-203.2131,13.2444,1.6769,OOB,0.0000,0,1.4169,2,2026-05-19T06:16:08.7081670+02:00
roll,9,CartPath,15.0,2700,23.385,-202.0569,13.2126,1.6769,-175.8321,12.1458,1.6769,OOB,26.2248,1,4.0844,1,2026-05-19T06:16:09.0392800+02:00
roll,9,CartPath,15.0,2700,23.386,-201.9534,13.2082,1.6769,-175.7266,12.1410,1.6769,OOB,26.2268,1,4.0848,2,2026-05-19T06:16:09.3925550+02:00
roll,9,CartPath,20.0,500,27.331,-199.4933,13.0871,1.6769,-199.4933,13.0871,1.6769,OOB,0.0000,0,1.2476,1,2026-05-19T06:16:09.7388560+02:00
roll,9,CartPath,20.0,500,27.332,-199.3896,13.0829,1.6769,-199.3896,13.0829,1.6769,OOB,0.0000,0,1.2478,2,2026-05-19T06:16:10.1203970+02:00
roll,9,CartPath,20.0,2700,27.225,-197.8484,13.0201,1.6769,-197.8484,13.0201,1.6769,OOB,0.0000,0,1.2991,1,2026-05-19T06:16:10.5130980+02:00
roll,9,CartPath,20.0,2700,27.226,-197.7442,13.0159,1.6769,-197.7442,13.0159,1.6769,OOB,0.0000,0,1.2993,2,2026-05-19T06:16:10.8669570+02:00
roll,9,CartPath,25.0,500,31.230,-196.7394,12.9741,1.6769,-196.7394,12.9741,1.6769,OOB,0.0000,0,1.1147,1,2026-05-19T06:16:11.2217820+02:00
roll,9,CartPath,25.0,500,31.230,-196.6350,12.9699,1.6769,-196.6350,12.9699,1.6769,OOB,0.0000,0,1.1149,2,2026-05-19T06:16:11.6112390+02:00
roll,9,CartPath,25.0,2700,31.075,-194.8156,12.8967,1.6769,-194.8156,12.8967,1.6769,OOB,0.0000,0,1.1681,1,2026-05-19T06:16:11.9746050+02:00
roll,9,CartPath,25.0,2700,31.076,-194.7108,12.8926,1.6769,-194.7108,12.8926,1.6769,OOB,0.0000,0,1.1683,2,2026-05-19T06:16:12.3419490+02:00
putt,9,Green,0.5,0,0.500,169.0013,17.4335,39.6769,169.8945,17.5119,39.6769,Green,0.8932,0,4.9363,1,2026-05-19T06:16:12.7496360+02:00
putt,9,Green,0.5,0,0.500,169.0013,17.4335,39.6769,169.8945,17.5119,39.6769,Green,0.8932,0,4.9363,2,2026-05-19T06:16:13.0751940+02:00
putt,9,Green,0.5,0,0.500,169.0013,17.4335,39.6769,169.8945,17.5119,39.6769,Green,0.8932,0,4.9363,3,2026-05-19T06:16:13.4155150+02:00
putt,9,Green,1.0,0,1.000,169.0013,17.4335,39.6769,170.8847,17.5744,39.6769,Green,1.8834,0,6.3151,1,2026-05-19T06:16:13.7743070+02:00
putt,9,Green,1.0,0,1.000,169.0013,17.4335,39.6769,170.8847,17.5744,39.6769,Green,1.8834,0,6.3151,2,2026-05-19T06:16:14.1423980+02:00
putt,9,Green,1.0,0,1.000,169.0013,17.4335,39.6769,170.8847,17.5744,39.6769,Green,1.8834,0,6.3151,3,2026-05-19T06:16:14.5001840+02:00
putt,9,Green,1.8,0,1.830,169.0013,17.4335,39.6769,172.5346,17.6766,39.6769,Green,3.5333,0,7.5190,1,2026-05-19T06:16:14.8542840+02:00
putt,9,Green,1.8,0,1.830,169.0013,17.4335,39.6769,172.5346,17.6766,39.6769,Green,3.5333,0,7.5190,2,2026-05-19T06:16:15.2046400+02:00
putt,9,Green,1.8,0,1.830,169.0013,17.4335,39.6769,172.5346,17.6766,39.6769,Green,3.5333,0,7.5190,3,2026-05-19T06:16:15.5543780+02:00
putt,9,Green,2.5,0,2.500,169.0013,17.4335,39.6769,173.8687,17.7580,39.6769,Green,4.8674,0,8.1397,1,2026-05-19T06:16:15.8934190+02:00
putt,9,Green,2.5,0,2.500,169.0013,17.4335,39.6769,173.8687,17.7580,39.6769,Green,4.8674,0,8.1397,2,2026-05-19T06:16:16.2374360+02:00
putt,9,Green,2.5,0,2.500,169.0013,17.4335,39.6769,173.8687,17.7580,39.6769,Green,4.8674,0,8.1397,3,2026-05-19T06:16:16.5768840+02:00
putt,9,Green,3.5,0,3.500,169.0013,17.4335,39.6769,175.8609,17.8775,39.6769,Green,6.8596,0,8.8145,1,2026-05-19T06:16:16.9184070+02:00
putt,9,Green,3.5,0,3.500,169.0013,17.4335,39.6769,175.8609,17.8775,39.6769,Green,6.8596,0,8.8145,2,2026-05-19T06:16:17.2644960+02:00
putt,9,Green,3.5,0,3.500,169.0013,17.4335,39.6769,175.8609,17.8775,39.6769,Green,6.8596,0,8.8145,3,2026-05-19T06:16:17.6015460+02:00
putt,9,Green,5.0,0,5.000,169.0013,17.4335,39.6769,178.8510,18.0576,39.6769,Green,9.8496,0,9.5268,1,2026-05-19T06:16:17.9502160+02:00
putt,9,Green,5.0,0,5.000,169.0013,17.4335,39.6769,178.8510,18.0576,39.6769,Green,9.8496,0,9.5268,2,2026-05-19T06:16:18.2871250+02:00
putt,9,Green,5.0,0,5.000,169.0013,17.4335,39.6769,178.8510,18.0576,39.6769,Green,9.8496,0,9.5268,3,2026-05-19T06:16:18.6297880+02:00
putt,9,Green,7.0,0,7.000,169.0013,17.4335,39.6769,182.8384,18.3081,39.6769,Green,13.8371,0,10.1975,1,2026-05-19T06:16:18.9775840+02:00
putt,9,Green,7.0,0,7.000,169.0013,17.4335,39.6769,182.8384,18.3081,39.6769,Green,13.8371,0,10.1975,2,2026-05-19T06:16:19.3179920+02:00
putt,9,Green,7.0,0,7.000,169.0013,17.4335,39.6769,182.8384,18.3081,39.6769,Green,13.8371,0,10.1975,3,2026-05-19T06:16:19.6519000+02:00
putt,9,Fairway,0.5,0,0.500,-228.9987,16.5685,-102.3231,-228.2942,12.3940,-102.3231,Fairway,0.7045,5,2.6606,1,2026-05-19T06:16:19.9801260+02:00
putt,9,Fairway,0.5,0,0.500,-228.9987,16.5685,-102.3231,-228.2942,12.3940,-102.3231,Fairway,0.7045,5,2.6606,2,2026-05-19T06:16:20.3187520+02:00
putt,9,Fairway,0.5,0,0.500,-228.9987,16.5685,-102.3231,-228.2942,12.3940,-102.3231,Fairway,0.7045,5,2.6606,3,2026-05-19T06:16:20.6661680+02:00
putt,9,Fairway,1.0,0,1.000,-228.9987,16.5685,-102.3231,-227.5871,12.3940,-102.3231,Fairway,1.4116,5,2.6603,1,2026-05-19T06:16:21.0199780+02:00
putt,9,Fairway,1.0,0,1.000,-228.9987,16.5685,-102.3231,-227.5871,12.3940,-102.3231,Fairway,1.4116,5,2.6603,2,2026-05-19T06:16:21.3564160+02:00
putt,9,Fairway,1.0,0,1.000,-228.9987,16.5685,-102.3231,-227.5871,12.3940,-102.3231,Fairway,1.4116,5,2.6603,3,2026-05-19T06:16:21.7447790+02:00
putt,9,Fairway,1.8,0,1.830,-228.9987,16.5685,-102.3231,-226.4206,12.3940,-102.3231,Fairway,2.5781,5,2.6638,1,2026-05-19T06:16:22.1185080+02:00
putt,9,Fairway,1.8,0,1.830,-228.9987,16.5685,-102.3231,-226.4206,12.3940,-102.3231,Fairway,2.5781,5,2.6638,2,2026-05-19T06:16:22.4655340+02:00
putt,9,Fairway,1.8,0,1.830,-228.9987,16.5685,-102.3231,-226.4206,12.3940,-102.3231,Fairway,2.5781,5,2.6638,3,2026-05-19T06:16:22.8084530+02:00
putt,9,Fairway,2.5,0,2.500,-228.9987,16.5685,-102.3231,-225.4843,12.3940,-102.3231,Fairway,3.5144,5,2.6630,1,2026-05-19T06:16:23.1591090+02:00
putt,9,Fairway,2.5,0,2.500,-228.9987,16.5685,-102.3231,-225.4843,12.3940,-102.3231,Fairway,3.5144,5,2.6630,2,2026-05-19T06:16:23.5444790+02:00
putt,9,Fairway,2.5,0,2.500,-228.9987,16.5685,-102.3231,-225.4843,12.3940,-102.3231,Fairway,3.5144,5,2.6630,3,2026-05-19T06:16:23.9093980+02:00
putt,9,Fairway,3.5,0,3.500,-228.9987,16.5685,-102.3231,-224.0884,12.3744,-102.3231,Fairway,4.9103,5,2.6880,1,2026-05-19T06:16:24.2680220+02:00
putt,9,Fairway,3.5,0,3.500,-228.9987,16.5685,-102.3231,-224.0884,12.3744,-102.3231,Fairway,4.9103,5,2.6880,2,2026-05-19T06:16:24.6197700+02:00
putt,9,Fairway,3.5,0,3.500,-228.9987,16.5685,-102.3231,-224.0884,12.3744,-102.3231,Fairway,4.9103,5,2.6880,3,2026-05-19T06:16:25.0114560+02:00
putt,9,Fairway,5.0,0,5.000,-228.9987,16.5685,-102.3231,-221.8105,12.0228,-102.3231,Fairway,7.1882,5,2.9196,1,2026-05-19T06:16:25.3567220+02:00
putt,9,Fairway,5.0,0,5.000,-228.9987,16.5685,-102.3231,-221.8105,12.0228,-102.3231,Fairway,7.1882,5,2.9196,2,2026-05-19T06:16:25.7174930+02:00
putt,9,Fairway,5.0,0,5.000,-228.9987,16.5685,-102.3231,-221.8105,12.0228,-102.3231,Fairway,7.1882,5,2.9196,3,2026-05-19T06:16:26.0601440+02:00
putt,9,Fairway,7.0,0,7.000,-228.9987,16.5685,-102.3231,-218.5065,11.4710,-102.3231,Fairway,10.4922,5,3.6674,1,2026-05-19T06:16:26.3974650+02:00
putt,9,Fairway,7.0,0,7.000,-228.9987,16.5685,-102.3231,-218.5065,11.4710,-102.3231,Fairway,10.4922,5,3.6674,2,2026-05-19T06:16:26.7488900+02:00
putt,9,Fairway,7.0,0,7.000,-228.9987,16.5685,-102.3231,-218.5065,11.4710,-102.3231,Fairway,10.4922,5,3.6674,3,2026-05-19T06:16:27.1443990+02:00
roll,18,Fairway,3.0,500,8.262,-295.8608,5.7747,-130.5000,-294.4706,5.7960,-130.5000,Fairway,1.3901,4,2.7326,1,2026-05-19T06:16:30.6258950+02:00
roll,18,Fairway,3.0,500,8.262,-295.7607,5.7747,-130.5000,-294.3707,5.7960,-130.5000,Fairway,1.3901,4,2.7326,2,2026-05-19T06:16:30.9728450+02:00
roll,18,Fairway,3.0,2700,8.262,-295.8777,5.7747,-130.5000,-294.5177,5.7960,-130.5000,Fairway,1.3600,4,2.6600,1,2026-05-19T06:16:31.3134070+02:00
roll,18,Fairway,3.0,2700,8.262,-295.7777,5.7747,-130.5000,-294.4177,5.7960,-130.5000,Fairway,1.3600,4,2.6600,2,2026-05-19T06:16:31.6463190+02:00
roll,18,Fairway,6.0,500,10.055,-294.7071,5.7747,-130.5000,-291.9366,5.7960,-130.5000,Fairway,2.7705,5,2.2609,1,2026-05-19T06:16:31.9753400+02:00
roll,18,Fairway,6.0,500,10.055,-294.6071,5.7747,-130.5000,-291.8366,5.7960,-130.5000,Fairway,2.7705,5,2.2609,2,2026-05-19T06:16:32.3016480+02:00
roll,18,Fairway,6.0,2700,10.056,-294.7315,5.7747,-130.5000,-291.9800,5.7960,-130.5000,Fairway,2.7515,5,2.2257,1,2026-05-19T06:16:32.6321150+02:00
roll,18,Fairway,6.0,2700,10.056,-294.6315,5.7747,-130.5000,-291.8799,5.7960,-130.5000,Fairway,2.7515,5,2.2257,2,2026-05-19T06:16:32.9679340+02:00
roll,18,Fairway,9.0,500,12.477,-293.9987,5.7747,-130.5000,-289.3473,5.7960,-130.5000,Fairway,4.6513,5,3.8805,1,2026-05-19T06:16:33.3069850+02:00
roll,18,Fairway,9.0,500,12.477,-293.8987,5.7747,-130.5000,-289.2473,5.7960,-130.5000,Fairway,4.6514,5,3.8805,2,2026-05-19T06:16:33.6626680+02:00
roll,18,Fairway,9.0,2700,12.479,-294.0231,5.7747,-130.5000,-289.3742,5.7960,-130.5000,Fairway,4.6489,5,3.8690,1,2026-05-19T06:16:33.9960230+02:00
roll,18,Fairway,9.0,2700,12.479,-293.9230,5.7747,-130.5000,-289.2742,5.7960,-130.5000,Fairway,4.6489,5,3.8690,2,2026-05-19T06:16:34.3148490+02:00
roll,18,Fairway,12.0,500,15.238,-293.5577,5.7747,-130.5000,-286.6899,5.7960,-130.5000,Fairway,6.8679,5,5.0945,1,2026-05-19T06:16:34.6825640+02:00
roll,18,Fairway,12.0,500,15.238,-293.4577,5.7747,-130.5000,-286.5899,5.7960,-130.5000,Fairway,6.8678,5,5.0945,2,2026-05-19T06:16:35.0169210+02:00
roll,18,Fairway,12.0,2700,15.235,-293.5196,5.7747,-130.5000,-286.6652,5.7960,-130.5000,Fairway,6.8544,5,5.1093,1,2026-05-19T06:16:35.3659320+02:00
roll,18,Fairway,12.0,2700,15.235,-293.4196,5.7747,-130.5000,-286.5652,5.7960,-130.5000,Fairway,6.8544,5,5.1093,2,2026-05-19T06:16:35.7139280+02:00
roll,18,Fairway,15.0,500,18.246,-293.2742,5.7747,-130.5000,-283.7721,5.7960,-130.5000,Fairway,9.5021,5,6.0990,1,2026-05-19T06:16:36.0656290+02:00
roll,18,Fairway,15.0,500,18.246,-293.1743,5.7747,-130.5000,-283.6721,5.7960,-130.5000,Fairway,9.5021,5,6.0990,2,2026-05-19T06:16:36.4272980+02:00
roll,18,Fairway,15.0,2700,18.238,-293.2021,5.7747,-130.5000,-283.7604,5.7960,-130.5000,Fairway,9.4417,5,6.1123,1,2026-05-19T06:16:36.7621190+02:00
roll,18,Fairway,15.0,2700,18.238,-293.1021,5.7747,-130.5000,-283.6603,5.7960,-130.5000,Fairway,9.4418,5,6.1123,2,2026-05-19T06:16:37.1064710+02:00
roll,18,Fairway,20.0,500,23.697,-292.9933,5.7747,-130.5000,-278.0630,5.7960,-130.5000,Fairway,14.9303,5,7.4982,1,2026-05-19T06:16:37.4513340+02:00
roll,18,Fairway,20.0,500,23.697,-292.8932,5.7747,-130.5000,-277.9630,5.7960,-130.5000,Fairway,14.9303,5,7.4982,2,2026-05-19T06:16:37.7859090+02:00
roll,18,Fairway,20.0,2700,23.690,-292.9191,5.7747,-130.5000,-278.1150,5.7960,-130.5000,Fairway,14.8041,5,7.5014,1,2026-05-19T06:16:38.1131290+02:00
roll,18,Fairway,20.0,2700,23.690,-292.8191,5.7747,-130.5000,-278.0150,5.7960,-130.5000,Fairway,14.8041,5,7.5014,2,2026-05-19T06:16:38.4471800+02:00
roll,18,Fairway,25.0,500,29.162,-292.8416,5.7747,-130.5000,-271.6959,5.7960,-130.5000,Fairway,21.1457,5,8.5906,1,2026-05-19T06:16:38.7897170+02:00
roll,18,Fairway,25.0,500,29.162,-292.7415,5.7747,-130.5000,-271.5959,5.7960,-130.5000,Fairway,21.1457,5,8.5906,2,2026-05-19T06:16:39.1141620+02:00
roll,18,Fairway,25.0,2700,29.155,-292.7704,5.7747,-130.5000,-271.8087,5.7960,-130.5000,Fairway,20.9617,5,8.5829,1,2026-05-19T06:16:39.4649820+02:00
roll,18,Fairway,25.0,2700,29.155,-292.6704,5.7747,-130.5000,-271.7087,5.7960,-130.5000,Fairway,20.9617,5,8.5829,2,2026-05-19T06:16:39.8043030+02:00
roll,18,Green,3.0,500,17.456,213.4946,6.6087,23.5000,214.5803,6.6721,23.5000,Green,1.0857,4,3.9605,1,2026-05-19T06:16:40.1729530+02:00
roll,18,Green,3.0,500,17.455,213.5940,6.6126,23.5000,214.6796,6.6760,23.5000,Green,1.0856,4,3.9600,2,2026-05-19T06:16:40.4982200+02:00
roll,18,Green,3.0,2700,17.458,213.4280,6.6065,23.5000,214.5962,6.6727,23.5000,Green,1.1683,4,3.9519,1,2026-05-19T06:16:40.8217110+02:00
roll,18,Green,3.0,2700,17.456,213.5273,6.6104,23.5000,214.6953,6.6766,23.5000,Green,1.1681,4,3.9515,2,2026-05-19T06:16:41.1576620+02:00
roll,18,Green,6.0,500,18.064,217.5559,6.7669,23.5000,219.5677,6.8666,23.5000,Green,2.0118,4,3.8024,1,2026-05-19T06:16:41.4906470+02:00
roll,18,Green,6.0,500,18.062,217.6547,6.7708,23.5000,219.6670,6.8706,23.5000,Green,2.0123,4,3.8018,2,2026-05-19T06:16:41.8191400+02:00
roll,18,Green,6.0,2700,18.063,217.5430,6.7662,23.5000,219.6641,6.8704,23.5000,Green,2.1211,4,3.7840,1,2026-05-19T06:16:42.1524690+02:00
roll,18,Green,6.0,2700,18.061,217.6417,6.7701,23.5000,219.7626,6.8744,23.5000,Green,2.1209,4,3.7836,2,2026-05-19T06:16:42.4776470+02:00
roll,18,Green,9.0,500,19.103,220.8516,6.8965,23.5000,223.7900,7.0389,23.5000,Green,2.9384,4,3.6702,1,2026-05-19T06:16:42.8069460+02:00
roll,18,Green,9.0,500,19.101,220.9498,6.9005,23.5000,223.8879,7.0431,23.5000,Green,2.9381,4,3.6697,2,2026-05-19T06:16:43.1434970+02:00
roll,18,Green,9.0,2700,19.087,221.0508,6.9046,23.5000,224.1358,7.0537,23.5000,Green,3.0849,4,3.6386,1,2026-05-19T06:16:43.4744640+02:00
roll,18,Green,9.0,2700,19.086,221.1489,6.9087,23.5000,224.2334,7.0579,23.5000,Green,3.0845,4,3.6381,2,2026-05-19T06:16:43.8012720+02:00
roll,18,Green,12.0,500,20.576,223.5383,7.0082,23.5000,227.4569,7.2032,23.5000,Green,3.9185,4,3.5693,1,2026-05-19T06:16:44.1365580+02:00
roll,18,Green,12.0,500,20.575,223.6359,7.0124,23.5000,227.5540,7.2077,23.5000,Green,3.9181,4,3.5688,2,2026-05-19T06:16:44.4748800+02:00
roll,18,Green,12.0,2700,20.521,224.1954,7.0353,23.5000,228.2659,7.2420,23.5000,Green,4.0705,4,3.5210,1,2026-05-19T06:16:44.8082000+02:00
roll,18,Green,12.0,2700,20.520,224.2927,7.0395,23.5000,228.3626,7.2467,23.5000,Green,4.0699,4,3.5204,2,2026-05-19T06:16:45.1536360+02:00
roll,18,Green,15.0,500,22.571,225.7738,7.1059,23.5000,230.8224,7.3720,23.5000,Green,5.0486,4,3.4999,1,2026-05-19T06:16:45.4961040+02:00
roll,18,Green,15.0,500,22.570,225.8707,7.1105,23.5000,230.9198,7.3739,23.5000,Green,5.0491,4,3.5015,2,2026-05-19T06:16:45.8335350+02:00
roll,18,Green,15.0,2700,22.484,226.7136,7.1495,23.5000,231.8875,7.3774,23.5000,Green,5.1738,4,3.5119,1,2026-05-19T06:16:46.1639010+02:00
roll,18,Green,15.0,2700,22.482,226.8101,7.1541,23.5000,231.9866,7.3765,23.5000,Green,5.1765,4,3.5136,2,2026-05-19T06:16:46.5015960+02:00
roll,18,Green,20.0,500,26.638,228.7148,7.2441,23.5000,237.2183,7.6954,23.5000,Fairway,8.5035,5,5.9202,1,2026-05-19T06:16:46.8412730+02:00
roll,18,Green,20.0,500,26.637,228.8104,7.2491,23.5000,237.3130,7.7022,23.5000,Fairway,8.5026,5,5.9195,2,2026-05-19T06:16:47.1893460+02:00
roll,18,Green,20.0,2700,26.531,229.8647,7.3008,23.5000,238.3407,7.7740,23.5000,Fairway,8.4760,5,6.0195,1,2026-05-19T06:16:47.5222240+02:00
roll,18,Green,20.0,2700,26.530,229.9598,7.3059,23.5000,238.4341,7.7805,23.5000,Fairway,8.4743,5,6.0179,2,2026-05-19T06:16:47.8717520+02:00
roll,18,Green,25.0,500,30.781,230.7113,7.3472,23.5000,241.7824,8.0360,23.5000,Fairway,11.0711,5,6.7192,1,2026-05-19T06:16:48.2165900+02:00
roll,18,Green,25.0,500,30.780,230.8069,7.3510,23.5000,241.8736,8.0435,23.5000,Fairway,11.0667,5,6.7167,2,2026-05-19T06:16:48.5697150+02:00
roll,18,Green,25.0,2700,30.655,232.0584,7.3541,23.5000,242.8188,8.1207,23.5000,Fairway,10.7604,5,6.7372,1,2026-05-19T06:16:48.9562320+02:00
roll,18,Green,25.0,2700,30.656,232.1596,7.3531,23.5000,242.9086,8.1282,23.5000,Fairway,10.7490,5,6.7325,2,2026-05-19T06:16:49.3228710+02:00
roll,18,Tee,3.0,500,12.598,-222.3427,4.7261,-76.5000,-219.3843,4.6376,-76.5000,Fairway,2.9584,6,4.0566,1,2026-05-19T06:16:49.6774500+02:00
roll,18,Tee,3.0,500,12.598,-222.2427,4.7261,-76.5000,-219.2714,4.5979,-76.5000,Fairway,2.9713,6,4.0844,2,2026-05-19T06:16:50.0158330+02:00
roll,18,Tee,3.0,2700,12.600,-222.4151,4.7261,-76.5000,-219.5326,4.6886,-76.5000,Fairway,2.8825,6,4.0789,1,2026-05-19T06:16:50.3533390+02:00
roll,18,Tee,3.0,2700,12.600,-222.3151,4.7261,-76.5000,-219.4875,4.6716,-76.5000,Fairway,2.8276,6,4.0243,2,2026-05-19T06:16:50.6877870+02:00
roll,18,Tee,6.0,500,13.693,-219.8432,4.7261,-76.5000,-214.1441,4.0815,-76.5000,Fairway,5.6991,6,3.9965,1,2026-05-19T06:16:51.0164890+02:00
roll,18,Tee,6.0,500,13.693,-219.7432,4.7261,-76.5000,-213.9852,4.0744,-76.5000,Fairway,5.7580,5,4.5123,2,2026-05-19T06:16:51.3489040+02:00
roll,18,Tee,6.0,2700,13.696,-219.9244,4.7261,-76.5000,-214.2336,4.0853,-76.5000,Fairway,5.6908,5,4.4645,1,2026-05-19T06:16:51.6907790+02:00
roll,18,Tee,6.0,2700,13.696,-219.8244,4.7261,-76.5000,-214.1819,4.0829,-76.5000,Fairway,5.6425,6,3.9981,2,2026-05-19T06:16:52.0135210+02:00
roll,18,Tee,9.0,500,15.581,-217.6463,4.2102,-76.5000,-211.1645,3.9470,-76.5000,Fairway,6.4818,5,4.9789,1,2026-05-19T06:16:52.3546140+02:00
roll,18,Tee,9.0,500,15.584,-217.5434,4.2056,-76.5000,-211.0607,3.9420,-76.5000,Fairway,6.4827,5,4.9800,2,2026-05-19T06:16:52.7327470+02:00
roll,18,Tee,9.0,2700,15.582,-217.6628,4.2102,-76.5000,-211.1180,3.9447,-76.5000,Fairway,6.5448,5,5.0244,1,2026-05-19T06:16:53.0696580+02:00
roll,18,Tee,9.0,2700,15.584,-217.5601,4.2059,-76.5000,-211.0144,3.9402,-76.5000,Fairway,6.5457,5,5.0210,2,2026-05-19T06:16:53.4104880+02:00
roll,18,Tee,12.0,500,17.623,-216.1094,4.1447,-76.5000,-206.0923,4.1021,-76.5000,Tee,10.0170,6,8.7175,1,2026-05-19T06:16:53.7474480+02:00
roll,18,Tee,12.0,500,17.625,-216.0056,4.1403,-76.5000,-205.9927,4.1021,-76.5000,Tee,10.0130,6,8.7162,2,2026-05-19T06:16:54.0919520+02:00
roll,18,Tee,12.0,2700,17.609,-215.8679,4.1337,-76.5000,-205.7270,4.1021,-76.5000,Tee,10.1409,6,8.8589,1,2026-05-19T06:16:54.4381920+02:00
roll,18,Tee,12.0,2700,17.610,-215.7643,4.1292,-76.5000,-205.6274,4.1021,-76.5000,Tee,10.1368,6,8.8577,2,2026-05-19T06:16:54.8105860+02:00
roll,18,Tee,15.0,500,20.082,-214.9131,4.0911,-76.5000,-202.7145,4.0154,-76.5000,Fairway,12.1987,6,5.5099,1,2026-05-19T06:16:55.1386940+02:00
roll,18,Tee,15.0,500,20.083,-214.8088,4.0867,-76.5000,-202.5952,3.9946,-76.5000,Fairway,12.2137,6,5.5295,2,2026-05-19T06:16:55.4766120+02:00
roll,18,Tee,15.0,2700,20.051,-214.5104,4.0735,-76.5000,-202.2141,3.9208,-76.5000,Fairway,12.2963,6,5.6584,1,2026-05-19T06:16:55.8160490+02:00
roll,18,Tee,15.0,2700,20.052,-214.4056,4.0693,-76.5000,-202.0906,3.8968,-76.5000,Fairway,12.3151,6,5.6802,2,2026-05-19T06:16:56.1711060+02:00
roll,18,Tee,20.0,500,24.944,-213.4516,4.0265,-76.5000,-196.1050,3.2220,-76.5000,Fairway,17.3466,6,5.1843,1,2026-05-19T06:16:56.5146410+02:00
roll,18,Tee,20.0,500,24.945,-213.3464,4.0218,-76.5000,-195.9978,3.2167,-76.5000,Fairway,17.3486,6,5.1849,2,2026-05-19T06:16:56.8653940+02:00
roll,18,Tee,20.0,2700,24.907,-212.9671,4.0047,-76.5000,-195.7132,3.2028,-76.5000,Fairway,17.2539,6,5.2116,1,2026-05-19T06:16:57.1898480+02:00
roll,18,Tee,20.0,2700,24.908,-212.8613,3.9999,-76.5000,-195.6057,3.1977,-76.5000,Fairway,17.2556,6,5.2117,2,2026-05-19T06:16:57.5700200+02:00
roll,18,Tee,25.0,500,29.828,-212.5185,3.9861,-76.5000,-188.9443,2.8799,-76.5000,Fairway,23.5743,6,6.1705,1,2026-05-19T06:16:57.9173010+02:00
roll,18,Tee,25.0,500,29.829,-212.4121,3.9813,-76.5000,-188.8386,2.8750,-76.5000,Fairway,23.5736,6,6.1697,2,2026-05-19T06:16:58.2624410+02:00
roll,18,Tee,25.0,2700,29.783,-211.9981,3.9608,-76.5000,-188.6870,2.8678,-76.5000,Fairway,23.3111,6,6.1780,1,2026-05-19T06:16:58.5909360+02:00
roll,18,Tee,25.0,2700,29.783,-211.8916,3.9564,-76.5000,-188.5786,2.8629,-76.5000,Fairway,23.3130,6,6.1783,2,2026-05-19T06:16:58.9492330+02:00
roll,18,Sand,3.0,500,13.912,-73.8649,5.8348,31.5000,-73.6834,5.8677,31.5000,Sand,0.1815,2,1.7672,1,2026-05-19T06:16:59.3249360+02:00
roll,18,Sand,3.0,500,13.908,-73.7662,5.8413,31.5000,-73.5851,5.8760,31.5000,Sand,0.1811,2,1.7658,2,2026-05-19T06:16:59.6532370+02:00
roll,18,Sand,3.0,2700,13.917,-73.9549,5.8295,31.5000,-73.7789,5.8616,31.5000,Sand,0.1760,2,1.7657,1,2026-05-19T06:16:59.9790210+02:00
roll,18,Sand,3.0,2700,13.913,-73.8562,5.8360,31.5000,-73.6803,5.8679,31.5000,Sand,0.1759,2,1.7652,2,2026-05-19T06:17:00.3046010+02:00
