frame,worldX,worldZ,preferred,foundPreferred,nHits,hits
138,-123.3218,-45.0000,Fairway,0,1;TerrainRoot|none|6.7150
138,-123.3212,-45.0000,Fairway,0,1;TerrainRoot|none|6.7150
139,-123.3212,-45.0000,Fairway,0,1;TerrainRoot|none|6.7150
139,-123.3205,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
140,-123.3205,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
140,-123.3198,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
141,-123.3198,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
141,-123.3192,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
142,-123.3192,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
142,-123.3185,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
143,-123.3185,-45.0000,Fairway,0,1;TerrainRoot|none|6.7149
143,-123.3179,-45.0000,Fairway,0,1;TerrainRoot|none|6.7148
144,-123.3179,-45.0000,Fairway,0,1;TerrainRoot|none|6.7148
144,-123.3172,-45.0000,Fairway,0,1;TerrainRoot|none|6.7148
145,-123.3172,-45.0000,Fairway,0,1;TerrainRoot|none|6.7148
145,-123.3166,-45.0000,Fairway,0,1;TerrainRoot|none|6.7148
146,-123.3166,-45.0000,Fairway,0,1;TerrainRoot|none|6.7148
146,-123.3159,-45.0000,Fairway,0,1;TerrainRoot|none|6.7147
147,-123.3159,-45.0000,Fairway,0,1;TerrainRoot|none|6.7147
147,-123.3152,-45.0000,Fairway,0,1;TerrainRoot|none|6.7147
148,-123.3152,-45.0000,Fairway,0,1;TerrainRoot|none|6.7147
148,-123.3146,-45.0000,Fairway,0,1;TerrainRoot|none|6.7147
149,-123.3146,-45.0000,Fairway,0,1;TerrainRoot|none|6.7147
149,-123.3139,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
150,-123.3139,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
150,-123.3133,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
151,-123.3133,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
