mode,source_hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
roll,1,Fairway,3.0,500,8.557,-278.4264,8.7511,-133.7730,-276.9576,8.5703,-133.7730,Fairway,1.4688,5,2.3959,1,2026-05-18T12:35:56.4062470+02:00
roll,1,Fairway,3.0,500,8.572,-278.3214,8.7358,-133.7730,-276.8505,8.5556,-133.7730,Fairway,1.4709,5,2.4002,2,2026-05-18T12:35:56.9044590+02:00
roll,1,Fairway,3.0,2700,8.554,-278.4466,8.7535,-133.7730,-277.0063,8.5777,-133.7730,Fairway,1.4403,5,2.3933,1,2026-05-18T12:35:57.5053650+02:00
roll,1,Fairway,3.0,2700,8.570,-278.3414,8.7393,-133.7730,-276.8991,8.5630,-133.7730,Fairway,1.4423,5,2.3961,2,2026-05-18T12:35:58.1045190+02:00
roll,1,Fairway,6.0,500,10.443,-277.0573,8.5600,-133.7730,-273.7963,8.1382,-133.7730,Fairway,3.2610,5,2.6945,1,2026-05-18T12:35:58.7076320+02:00
roll,1,Fairway,6.0,500,10.456,-276.9473,8.5465,-133.7730,-273.6795,8.1214,-133.7730,Fairway,3.2677,5,2.7005,2,2026-05-18T12:35:59.3043680+02:00
roll,1,Fairway,6.0,2700,10.441,-277.0901,8.5661,-133.7730,-273.8636,8.1468,-133.7730,Fairway,3.2265,5,2.6373,1,2026-05-18T12:35:59.8042640+02:00
roll,1,Fairway,6.0,2700,10.453,-276.9802,8.5527,-133.7730,-273.7467,8.1309,-133.7730,Fairway,3.2335,5,2.6453,2,2026-05-18T12:36:00.3041220+02:00
roll,1,Fairway,9.0,500,12.844,-276.1125,8.4329,-133.7730,-270.4576,7.6982,-133.7730,Fairway,5.6549,5,4.8096,1,2026-05-18T12:36:00.8045940+02:00
roll,1,Fairway,9.0,500,12.854,-275.9973,8.4133,-133.7730,-270.3407,7.6835,-133.7730,Fairway,5.6565,5,4.8121,2,2026-05-18T12:36:01.3044410+02:00
roll,1,Fairway,9.0,2700,12.843,-276.1447,8.4341,-133.7730,-270.5033,7.7038,-133.7730,Fairway,5.6414,5,4.7927,1,2026-05-18T12:36:01.9043430+02:00
roll,1,Fairway,9.0,2700,12.853,-276.0308,8.4206,-133.7730,-270.3843,7.6892,-133.7730,Fairway,5.6465,5,4.7927,2,2026-05-18T12:36:02.4046300+02:00
roll,1,Fairway,12.0,500,15.540,-275.4589,8.3389,-133.7730,-267.4772,7.3294,-133.7730,Fairway,7.9816,6,3.1083,1,2026-05-18T12:36:02.9044120+02:00
roll,1,Fairway,12.0,500,15.547,-275.3409,8.3242,-133.7730,-267.3531,7.3150,-133.7730,Fairway,7.9878,6,3.1112,2,2026-05-18T12:36:03.4043740+02:00
roll,1,Fairway,12.0,2700,15.538,-275.3943,8.3291,-133.7730,-267.4024,7.3201,-133.7730,Fairway,7.9919,6,3.0919,1,2026-05-18T12:36:03.9054610+02:00
roll,1,Fairway,12.0,2700,15.546,-275.2759,8.3144,-133.7730,-267.2798,7.3057,-133.7730,Fairway,7.9961,6,3.0929,2,2026-05-18T12:36:04.5043660+02:00
roll,1,Fairway,15.0,500,18.481,-275.0010,8.2762,-133.7730,-263.9658,6.9320,-133.7730,Fairway,11.0352,6,3.6287,1,2026-05-18T12:36:05.1043740+02:00
roll,1,Fairway,15.0,500,18.486,-274.8814,8.2632,-133.7730,-263.8397,6.9180,-133.7730,Fairway,11.0418,6,3.6288,2,2026-05-18T12:36:05.7044180+02:00
roll,1,Fairway,15.0,2700,18.476,-274.8753,8.2632,-133.7730,-263.8463,6.9189,-133.7730,Fairway,11.0290,6,3.6671,1,2026-05-18T12:36:06.3052440+02:00
roll,1,Fairway,15.0,2700,18.481,-274.7543,8.2412,-133.7730,-263.7323,6.9068,-133.7730,Fairway,11.0220,6,3.6651,2,2026-05-18T12:36:06.9045790+02:00
roll,1,Fairway,20.0,500,23.864,-274.5036,8.2111,-133.7730,-257.1964,6.2798,-133.7730,Fairway,17.3073,6,5.3038,1,2026-05-18T12:36:07.4043060+02:00
roll,1,Fairway,20.0,500,23.868,-274.3813,8.1876,-133.7730,-257.0865,6.2699,-133.7730,Fairway,17.2948,6,5.3024,2,2026-05-18T12:36:07.9043130+02:00
roll,1,Fairway,20.0,2700,23.857,-274.3637,8.1852,-133.7730,-257.1431,6.2751,-133.7730,Fairway,17.2206,6,5.3291,1,2026-05-18T12:36:08.4043930+02:00
roll,1,Fairway,20.0,2700,23.861,-274.2406,8.1723,-133.7730,-257.0170,6.2641,-133.7730,Fairway,17.2237,6,5.3275,2,2026-05-18T12:36:09.0042570+02:00
roll,1,Fairway,25.0,500,29.252,-274.2171,8.1640,-133.7730,-250.0511,5.7266,-133.7730,Fairway,24.1660,6,6.5552,1,2026-05-18T12:36:09.6044100+02:00
roll,1,Fairway,25.0,500,29.254,-274.0931,8.1511,-133.7730,-249.9273,5.7184,-133.7730,Fairway,24.1658,6,6.5567,2,2026-05-18T12:36:10.2044180+02:00
roll,1,Fairway,25.0,2700,29.242,-274.0757,8.1463,-133.7730,-250.0455,5.7260,-133.7730,Fairway,24.0303,6,6.5741,1,2026-05-18T12:36:10.8046090+02:00
roll,1,Fairway,25.0,2700,29.244,-273.9486,8.1316,-133.7730,-249.9226,5.7178,-133.7730,Fairway,24.0260,6,6.5742,2,2026-05-18T12:36:11.4046730+02:00
roll,1,Green,3.0,500,8.312,-236.5110,10.2145,-75.7730,-235.9938,10.2233,-75.7730,Green,0.5172,4,1.6734,1,2026-05-18T12:36:12.0269920+02:00
roll,1,Green,3.0,500,8.315,-236.4101,10.2119,-75.7730,-235.8927,10.2208,-75.7730,Green,0.5174,4,1.6740,2,2026-05-18T12:36:12.5042640+02:00
roll,1,Green,3.0,2700,8.312,-236.5285,10.2149,-75.7730,-236.0187,10.2239,-75.7730,Green,0.5098,4,1.6744,1,2026-05-18T12:36:13.1047110+02:00
roll,1,Green,3.0,2700,8.315,-236.4276,10.2125,-75.7730,-235.9176,10.2214,-75.7730,Green,0.5099,4,1.6751,2,2026-05-18T12:36:13.7043610+02:00
roll,1,Green,6.0,500,10.119,-235.3221,10.1853,-75.7730,-234.2313,10.1801,-75.7730,Green,1.0908,4,1.6343,1,2026-05-18T12:36:14.3043430+02:00
roll,1,Green,6.0,500,10.121,-235.2204,10.1829,-75.7730,-234.1292,10.1775,-75.7730,Green,1.0912,4,1.6350,2,2026-05-18T12:36:14.9044150+02:00
roll,1,Green,6.0,2700,10.119,-235.3477,10.1862,-75.7730,-234.2627,10.1809,-75.7730,Green,1.0850,4,1.6379,1,2026-05-18T12:36:15.5042920+02:00
roll,1,Green,6.0,2700,10.122,-235.2460,10.1838,-75.7730,-234.1606,10.1783,-75.7730,Green,1.0854,4,1.6386,2,2026-05-18T12:36:16.1046570+02:00
roll,1,Green,9.0,500,12.535,-234.5769,10.1666,-75.7730,-232.7988,10.1448,-75.7730,Green,1.7781,4,1.6510,1,2026-05-18T12:36:16.7043530+02:00
roll,1,Green,9.0,500,12.537,-234.4744,10.1641,-75.7730,-232.6959,10.1423,-75.7730,Green,1.7785,4,1.6516,2,2026-05-18T12:36:17.3042670+02:00
roll,1,Green,9.0,2700,12.537,-234.6026,10.1678,-75.7730,-232.8246,10.1455,-75.7730,Green,1.7780,4,1.6537,1,2026-05-18T12:36:17.9042540+02:00
roll,1,Green,9.0,2700,12.538,-234.5002,10.1653,-75.7730,-232.7216,10.1429,-75.7730,Green,1.7785,4,1.6544,2,2026-05-18T12:36:18.4041850+02:00
roll,1,Green,12.0,500,15.285,-234.1043,10.1553,-75.7730,-231.4890,10.1113,-75.7730,Green,2.6153,4,1.7151,1,2026-05-18T12:36:18.9043910+02:00
roll,1,Green,12.0,500,15.286,-234.0013,10.1527,-75.7730,-231.3853,10.1086,-75.7730,Green,2.6160,4,1.7158,2,2026-05-18T12:36:19.4042610+02:00
roll,1,Green,12.0,2700,15.282,-234.0626,10.1537,-75.7730,-231.4549,10.1104,-75.7730,Green,2.6077,4,1.7031,1,2026-05-18T12:36:19.9041930+02:00
roll,1,Green,12.0,2700,15.283,-233.9595,10.1511,-75.7730,-231.3511,10.1077,-75.7730,Green,2.6084,4,1.7039,2,2026-05-18T12:36:20.4042290+02:00
roll,1,Green,15.0,500,18.281,-233.7962,10.1466,-75.7730,-230.1255,10.0752,-75.7730,Green,3.6707,4,2.3880,1,2026-05-18T12:36:20.9044810+02:00
roll,1,Green,15.0,500,18.282,-233.6930,10.1442,-75.7730,-230.0215,10.0723,-75.7730,Green,3.6715,4,2.3887,2,2026-05-18T12:36:21.4041860+02:00
roll,1,Green,15.0,2700,18.274,-233.7169,10.1446,-75.7730,-230.0705,10.0737,-75.7730,Green,3.6464,4,2.4519,1,2026-05-18T12:36:21.9041810+02:00
roll,1,Green,15.0,2700,18.274,-233.6137,10.1422,-75.7730,-229.9664,10.0708,-75.7730,Green,3.6473,4,2.4527,2,2026-05-18T12:36:22.4042250+02:00
roll,1,Green,20.0,500,23.722,-233.4872,10.1400,-75.7730,-227.4885,9.9995,-75.7730,Green,5.9986,4,4.5116,1,2026-05-18T12:36:22.9041530+02:00
roll,1,Green,20.0,500,23.722,-233.3836,10.1376,-75.7730,-227.3839,9.9964,-75.7730,Green,5.9997,4,4.5122,2,2026-05-18T12:36:23.4041890+02:00
roll,1,Green,20.0,2700,23.715,-233.4047,10.1375,-75.7730,-227.4607,9.9987,-75.7730,Green,5.9441,4,4.5467,1,2026-05-18T12:36:23.9040730+02:00
roll,1,Green,20.0,2700,23.715,-233.3010,10.1351,-75.7730,-227.3559,9.9956,-75.7730,Green,5.9451,4,4.5473,2,2026-05-18T12:36:24.4041880+02:00
roll,1,Green,25.0,500,29.175,-233.3185,10.1349,-75.7730,-224.5452,9.9047,-75.7730,Green,8.7734,4,6.1924,1,2026-05-18T12:36:24.9040870+02:00
roll,1,Green,25.0,500,29.175,-233.2147,10.1325,-75.7730,-224.4397,9.9011,-75.7730,Green,8.7750,4,6.1932,2,2026-05-18T12:36:25.4041880+02:00
roll,1,Green,25.0,2700,29.167,-233.2389,10.1344,-75.7730,-224.5460,9.9047,-75.7730,Green,8.6929,4,6.2356,1,2026-05-18T12:36:25.9041980+02:00
roll,1,Green,25.0,2700,29.167,-233.1348,10.1294,-75.7730,-224.4428,9.9012,-75.7730,Green,8.6920,4,6.2359,2,2026-05-18T12:36:26.4040760+02:00
roll,1,Tee,3.0,500,11.242,130.5075,10.1624,26.2270,132.9588,10.1486,26.2270,Fairway,2.4513,5,3.2940,1,2026-05-18T12:36:26.9058900+02:00
roll,1,Tee,3.0,500,11.242,130.6075,10.1624,26.2270,133.0590,10.1483,26.2270,Fairway,2.4514,5,3.2943,2,2026-05-18T12:36:27.5051590+02:00
roll,1,Tee,3.0,2700,11.243,130.4572,10.1624,26.2270,132.8144,10.1491,26.2270,Fairway,2.3572,5,3.2979,1,2026-05-18T12:36:28.1042320+02:00
roll,1,Tee,3.0,2700,11.243,130.5572,10.1624,26.2270,132.9146,10.1488,26.2270,Fairway,2.3573,5,3.2982,2,2026-05-18T12:36:28.7043230+02:00
roll,1,Tee,6.0,500,12.534,132.5928,10.1278,26.2270,136.2159,10.1466,26.2270,Fairway,3.6231,5,3.0043,1,2026-05-18T12:36:29.3043340+02:00
roll,1,Tee,6.0,500,12.534,132.6928,10.1278,26.2270,136.3159,10.1466,26.2270,Fairway,3.6231,5,3.0043,2,2026-05-18T12:36:29.9043630+02:00
roll,1,Tee,6.0,2700,12.537,132.5285,10.1278,26.2270,136.1066,10.1466,26.2270,Fairway,3.5780,5,3.0102,1,2026-05-18T12:36:30.5043790+02:00
roll,1,Tee,6.0,2700,12.537,132.6285,10.1278,26.2270,136.2066,10.1466,26.2270,Fairway,3.5780,5,3.0102,2,2026-05-18T12:36:31.1043020+02:00
roll,1,Tee,9.0,500,14.388,134.0815,10.1263,26.2270,139.8473,10.1498,26.2270,Fairway,5.7658,5,4.8932,1,2026-05-18T12:36:31.7047390+02:00
roll,1,Tee,9.0,500,14.388,134.1815,10.1263,26.2270,139.9472,10.1502,26.2270,Fairway,5.7657,5,4.8929,2,2026-05-18T12:36:32.3042940+02:00
roll,1,Tee,9.0,2700,14.390,134.0475,10.1263,26.2270,139.8240,10.1498,26.2270,Fairway,5.7764,5,4.9008,1,2026-05-18T12:36:32.9042670+02:00
roll,1,Tee,9.0,2700,14.390,134.1476,10.1263,26.2270,139.9238,10.1501,26.2270,Fairway,5.7763,5,4.9005,2,2026-05-18T12:36:33.5041940+02:00
roll,1,Tee,12.0,500,16.655,135.1497,10.1253,26.2270,143.2630,10.1592,26.2270,Fairway,8.1133,5,6.2861,1,2026-05-18T12:36:34.1044040+02:00
roll,1,Tee,12.0,500,16.655,135.2497,10.1253,26.2270,143.3628,10.1592,26.2270,Fairway,8.1131,5,6.2862,2,2026-05-18T12:36:34.7044770+02:00
roll,1,Tee,12.0,2700,16.643,135.2853,10.1253,26.2270,143.4359,10.1592,26.2270,Fairway,8.1506,5,6.3590,1,2026-05-18T12:36:35.3043780+02:00
roll,1,Tee,12.0,2700,16.643,135.3853,10.1253,26.2270,143.5354,10.1593,26.2270,Fairway,8.1501,5,6.3587,2,2026-05-18T12:36:35.9044270+02:00
roll,1,Tee,15.0,500,19.296,135.9268,10.1253,26.2270,146.7439,10.1736,26.2270,Fairway,10.8171,5,7.4374,1,2026-05-18T12:36:36.5045090+02:00
roll,1,Tee,15.0,500,19.296,136.0268,10.1253,26.2270,146.8432,10.1741,26.2270,Fairway,10.8164,5,7.4371,2,2026-05-18T12:36:37.1041440+02:00
roll,1,Tee,15.0,2700,19.272,136.1619,10.1253,26.2270,146.9544,10.1748,26.2270,Fairway,10.7925,5,7.5063,1,2026-05-18T12:36:37.7043160+02:00
roll,1,Tee,15.0,2700,19.272,136.2619,10.1253,26.2270,147.0536,10.1753,26.2270,Fairway,10.7917,5,7.5061,2,2026-05-18T12:36:38.3045070+02:00
roll,1,Tee,20.0,500,24.396,136.8059,10.1253,26.2270,157.3689,10.2397,26.2270,Fairway,20.5630,6,8.3321,1,2026-05-18T12:36:38.9058310+02:00
roll,1,Tee,20.0,500,24.396,136.9059,10.1253,26.2270,157.4671,10.2403,26.2270,Fairway,20.5613,6,8.3313,2,2026-05-18T12:36:39.5043830+02:00
roll,1,Tee,20.0,2700,24.372,137.0710,10.1253,26.2270,157.4204,10.2400,26.2270,Fairway,20.3494,6,8.3573,1,2026-05-18T12:36:40.1042450+02:00
roll,1,Tee,20.0,2700,24.372,137.1710,10.1253,26.2270,157.5187,10.2405,26.2270,Fairway,20.3477,6,8.3567,2,2026-05-18T12:36:40.7043780+02:00
roll,1,Tee,25.0,500,29.525,137.3287,10.1256,26.2270,159.6313,10.2542,26.2270,Fairway,22.3026,5,10.2340,1,2026-05-18T12:36:41.3045180+02:00
roll,1,Tee,25.0,500,29.525,137.4283,10.1259,26.2270,159.7306,10.2551,26.2270,Fairway,22.3023,5,10.2341,2,2026-05-18T12:36:41.9042250+02:00
roll,1,Tee,25.0,2700,29.498,137.5982,10.1263,26.2270,159.6092,10.2540,26.2270,Fairway,22.0110,5,10.2552,1,2026-05-18T12:36:42.5049060+02:00
roll,1,Tee,25.0,2700,29.498,137.6981,10.1263,26.2270,159.7082,10.2549,26.2270,Fairway,22.0101,5,10.2551,2,2026-05-18T12:36:43.1044770+02:00
roll,1,Sand,3.0,500,7.420,-210.8212,7.6835,-83.7730,-210.7539,7.7258,-83.7730,Sand,0.0673,1,0.6843,1,2026-05-18T12:36:43.7043280+02:00
roll,1,Sand,3.0,500,7.358,-210.7431,7.7397,-83.7730,-210.6732,7.7771,-83.7730,Sand,0.0699,1,0.6827,2,2026-05-18T12:36:44.2041590+02:00
roll,1,Sand,3.0,2700,7.427,-210.8302,7.6782,-83.7730,-210.7630,7.7194,-83.7730,Sand,0.0672,1,0.6863,1,2026-05-18T12:36:44.8052960+02:00
roll,1,Sand,3.0,2700,7.365,-210.7518,7.7266,-83.7730,-210.6866,7.7684,-83.7730,Sand,0.0652,1,0.6745,2,2026-05-18T12:36:45.4040740+02:00
roll,1,Sand,6.0,500,9.050,-210.2264,8.0732,-83.7730,-210.1219,8.1274,-83.7730,Sand,0.1045,1,0.4861,1,2026-05-18T12:36:45.9042800+02:00
roll,1,Sand,6.0,500,9.010,-210.1616,8.1054,-83.7730,-210.0708,8.1591,-83.7730,Sand,0.0907,1,0.4645,2,2026-05-18T12:36:46.5042230+02:00
roll,1,Sand,6.0,2700,9.056,-210.2349,8.0692,-83.7730,-210.1279,8.1240,-83.7730,Sand,0.1070,1,0.4892,1,2026-05-18T12:36:47.0044320+02:00
roll,1,Sand,6.0,2700,9.016,-210.1698,8.1016,-83.7730,-210.0759,8.1560,-83.7730,Sand,0.0938,1,0.4681,2,2026-05-18T12:36:47.6041280+02:00
roll,1,Sand,9.0,500,11.654,-209.9835,8.2277,-83.7730,-209.8597,8.2933,-83.7730,Sand,0.1239,1,0.3664,1,2026-05-18T12:36:48.1041260+02:00
roll,1,Sand,9.0,500,11.629,-209.9257,8.2677,-83.7730,-209.7959,8.3334,-83.7730,Sand,0.1298,1,0.3661,2,2026-05-18T12:36:48.7041890+02:00
roll,1,Sand,9.0,2700,11.658,-209.9909,8.2247,-83.7730,-209.8620,8.2917,-83.7730,Sand,0.1289,1,0.3704,1,2026-05-18T12:36:49.2039310+02:00
roll,1,Sand,9.0,2700,11.633,-209.9329,8.2648,-83.7730,-209.7985,8.3319,-83.7730,Sand,0.1343,1,0.3696,2,2026-05-18T12:36:49.7042400+02:00
roll,1,Sand,12.0,500,14.638,-209.8705,8.3051,-83.7730,-209.6877,8.4217,-83.7730,Sand,0.1828,2,0.4144,1,2026-05-18T12:36:50.2039380+02:00
roll,1,Sand,12.0,500,14.622,-209.8163,8.3374,-83.7730,-209.6399,8.4519,-83.7730,Sand,0.1764,2,0.4068,2,2026-05-18T12:36:50.7040900+02:00
roll,1,Sand,12.0,2700,14.634,-209.8631,8.3080,-83.7730,-209.6858,8.4229,-83.7730,Sand,0.1773,2,0.4183,1,2026-05-18T12:36:51.3042580+02:00
roll,1,Sand,12.0,2700,14.619,-209.8092,8.3402,-83.7730,-209.6384,8.4528,-83.7730,Sand,0.1708,2,0.4107,2,2026-05-18T12:36:51.9042240+02:00
roll,1,Sand,15.0,500,17.821,-209.8104,8.3612,-83.7730,-209.4655,8.5619,-83.7730,Sand,0.3449,2,0.7058,1,2026-05-18T12:36:52.4042410+02:00
roll,1,Sand,15.0,500,17.811,-209.7583,8.3857,-83.7730,-209.4357,8.5807,-83.7730,Sand,0.3227,2,0.6961,2,2026-05-18T12:36:52.9041960+02:00
roll,1,Sand,15.0,2700,17.816,-209.7974,8.3661,-83.7730,-209.4645,8.5626,-83.7730,Sand,0.3330,2,0.7073,1,2026-05-18T12:36:53.4040850+02:00
roll,1,Sand,15.0,2700,17.806,-209.7458,8.3904,-83.7730,-209.4362,8.5804,-83.7730,Sand,0.3097,2,0.6972,2,2026-05-18T12:36:53.9039840+02:00
roll,1,Sand,20.0,500,23.414,-209.7600,8.3551,-83.7730,-209.4458,8.5744,-83.7730,Sand,0.3143,2,0.9979,1,2026-05-18T12:36:54.4039230+02:00
roll,1,Sand,20.0,500,23.407,-209.7098,8.4182,-83.7730,-209.1855,8.6299,-83.7730,Sand,0.5243,2,1.0628,2,2026-05-18T12:36:54.9040610+02:00
roll,1,Sand,20.0,2700,23.410,-209.7482,8.4113,-83.7730,-209.1717,8.6293,-83.7730,Sand,0.5765,2,1.0863,1,2026-05-18T12:36:55.4041150+02:00
roll,1,Sand,20.0,2700,23.404,-209.6984,8.4222,-83.7730,-209.1916,8.6301,-83.7730,Sand,0.5067,2,1.0640,2,2026-05-18T12:36:55.9042090+02:00
roll,1,Sand,25.0,500,29.019,-209.7357,8.3825,-83.7730,-209.1300,8.6276,-83.7730,Sand,0.6057,2,1.3230,1,2026-05-18T12:36:56.4039770+02:00
roll,1,Sand,25.0,500,29.016,-209.6864,8.4456,-83.7730,-208.9158,8.6188,-83.7730,Sand,0.7706,2,1.3618,2,2026-05-18T12:36:56.9043060+02:00
roll,1,Sand,25.0,2700,29.016,-209.7251,8.3862,-83.7730,-209.1518,8.6285,-83.7730,Sand,0.5733,2,1.3176,1,2026-05-18T12:36:57.4039690+02:00
roll,1,Sand,25.0,2700,29.013,-209.6761,8.4493,-83.7730,-208.9244,8.6192,-83.7730,Sand,0.7517,2,1.3638,2,2026-05-18T12:36:57.9041970+02:00
roll,1,CartPath,3.0,500,15.495,-275.9379,12.7752,-79.7730,-273.3897,12.5136,-79.7730,Fairway,2.5482,6,4.6294,1,2026-05-18T12:36:58.4043440+02:00
roll,1,CartPath,3.0,500,15.501,-275.8359,12.7647,-79.7730,-273.2867,12.5028,-79.7730,Fairway,2.5492,6,4.6301,2,2026-05-18T12:36:59.0041440+02:00
roll,1,CartPath,3.0,2700,15.491,-276.0396,12.7868,-79.7730,-273.4756,12.5234,-79.7730,Fairway,2.5639,6,4.6266,1,2026-05-18T12:36:59.5041390+02:00
roll,1,CartPath,3.0,2700,15.497,-275.9373,12.7742,-79.7730,-273.3719,12.5116,-79.7730,Fairway,2.5654,6,4.6308,2,2026-05-18T12:37:00.0042240+02:00
roll,1,CartPath,6.0,500,16.487,-272.3450,12.3738,-79.7730,-267.3710,11.8503,-79.7730,Fairway,4.9740,6,4.6845,1,2026-05-18T12:37:00.6045180+02:00
roll,1,CartPath,6.0,500,16.492,-272.2410,12.3624,-79.7730,-267.2658,11.8391,-79.7730,Fairway,4.9752,6,4.6859,2,2026-05-18T12:37:01.2045260+02:00
roll,1,CartPath,6.0,2700,16.485,-272.4200,12.3817,-79.7730,-267.3282,11.8456,-79.7730,Fairway,5.0918,6,4.6771,1,2026-05-18T12:37:01.7045800+02:00
roll,1,CartPath,6.0,2700,16.490,-272.3159,12.3700,-79.7730,-267.2226,11.8344,-79.7730,Fairway,5.0932,6,4.6785,2,2026-05-18T12:37:02.3045470+02:00
roll,1,CartPath,9.0,500,17.866,-269.3652,12.0428,-79.7730,-261.8795,11.3017,-79.7730,Fairway,7.4858,6,4.7308,1,2026-05-18T12:37:02.9046700+02:00
roll,1,CartPath,9.0,500,17.870,-269.2592,12.0320,-79.7730,-261.7724,11.2917,-79.7730,Fairway,7.4868,6,4.7328,2,2026-05-18T12:37:03.5046410+02:00
roll,1,CartPath,9.0,2700,17.863,-269.2652,12.0340,-79.7730,-261.5090,11.2675,-79.7730,Fairway,7.7562,6,4.7109,1,2026-05-18T12:37:04.1042400+02:00
roll,1,CartPath,9.0,2700,17.868,-269.1585,12.0183,-79.7730,-261.4041,11.2580,-79.7730,Fairway,7.7545,6,4.7099,2,2026-05-18T12:37:04.7040700+02:00
roll,1,CartPath,12.0,500,19.608,-266.8884,11.7744,-79.7730,-256.7462,10.8762,-79.7730,Fairway,10.1422,6,4.7700,1,2026-05-18T12:37:05.2045220+02:00
roll,1,CartPath,12.0,500,19.612,-266.7809,11.7635,-79.7730,-256.6390,10.8683,-79.7730,Fairway,10.1419,6,4.7702,2,2026-05-18T12:37:05.8040830+02:00
roll,1,CartPath,12.0,2700,19.590,-266.3418,11.7197,-79.7730,-255.8417,10.8109,-79.7730,Fairway,10.5001,6,4.7239,1,2026-05-18T12:37:06.3041910+02:00
roll,1,CartPath,12.0,2700,19.594,-266.2339,11.7094,-79.7730,-255.7337,10.8033,-79.7730,Fairway,10.5003,6,4.7253,2,2026-05-18T12:37:06.9042340+02:00
roll,1,CartPath,15.0,500,21.812,-264.7932,11.5611,-79.7730,-251.6317,10.5503,-79.7730,Fairway,13.1615,6,4.8231,1,2026-05-18T12:37:07.5042030+02:00
roll,1,CartPath,15.0,500,21.816,-264.6844,11.5452,-79.7730,-251.5298,10.5448,-79.7730,Fairway,13.1546,6,4.8195,2,2026-05-18T12:37:08.0055760+02:00
roll,1,CartPath,15.0,2700,21.773,-263.9459,11.4727,-79.7730,-250.5088,10.4912,-79.7730,Fairway,13.4372,6,4.7408,1,2026-05-18T12:37:08.5042330+02:00
roll,1,CartPath,15.0,2700,21.776,-263.8365,11.4630,-79.7730,-250.4005,10.4859,-79.7730,Fairway,13.4361,6,4.7401,2,2026-05-18T12:37:09.1043080+02:00
roll,1,CartPath,20.0,500,26.192,-261.9757,11.2887,-79.7730,-243.0007,10.1923,-79.7730,Fairway,18.9751,6,5.9280,1,2026-05-18T12:37:09.7044220+02:00
roll,1,CartPath,20.0,500,26.195,-261.8652,11.2787,-79.7730,-242.8950,10.1893,-79.7730,Fairway,18.9702,6,5.9263,2,2026-05-18T12:37:10.3043370+02:00
roll,1,CartPath,20.0,2700,26.132,-260.8777,11.1881,-79.7730,-241.8553,10.1582,-79.7730,Fairway,19.0224,6,6.0406,1,2026-05-18T12:37:11.0050730+02:00
roll,1,CartPath,20.0,2700,26.134,-260.7676,11.1796,-79.7730,-241.7488,10.1551,-79.7730,Fairway,19.0189,6,6.0442,2,2026-05-18T12:37:11.7043440+02:00
roll,1,CartPath,25.0,500,30.552,-260.0048,11.1068,-79.7730,-236.2361,10.0943,-79.7730,Green,23.7687,5,5.4499,1,2026-05-18T12:37:12.3183310+02:00
roll,1,CartPath,25.0,500,30.553,-259.8946,11.0979,-79.7730,-236.1311,10.0916,-79.7730,Green,23.7635,5,5.4494,2,2026-05-18T12:37:12.9044820+02:00
roll,1,CartPath,25.0,2700,30.459,-258.7473,11.0085,-79.7730,-237.6926,10.1313,-79.7730,Green,21.0547,5,4.1501,1,2026-05-18T12:37:13.5042150+02:00
roll,1,CartPath,25.0,2700,30.460,-258.6356,11.0000,-79.7730,-237.5885,10.1287,-79.7730,Green,21.0470,5,4.1543,2,2026-05-18T12:37:14.0045890+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,1,2026-05-18T12:37:14.6044160+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,2,2026-05-18T12:37:15.1047680+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,3,2026-05-18T12:37:15.7040640+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,1,2026-05-18T12:37:16.2042030+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,2,2026-05-18T12:37:16.8043740+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,3,2026-05-18T12:37:17.3045630+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,1,2026-05-18T12:37:17.9050720+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,2,2026-05-18T12:37:18.5045070+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,3,2026-05-18T12:37:19.1043100+02:00
putt,1,Green,2.5,0,2.500,-238.4077,10.2602,-75.7730,-233.5403,10.1630,-75.7730,Green,4.8674,0,8.1397,1,2026-05-18T12:37:19.6043520+02:00
